"resource"	"collection"	"process"	"actor"	"obj"	"sub"	"date"	"value"	"unit"	"value_type"	"reference"	"source"	"description"
"303ff840-7f8e-11e3-bc66-f07bcb4eb64e"						"2050-01-01"	3971	"TWh"	"EN"	302	"World"	"Low-carbon"
"3044d572-7f8e-11e3-bc66-f07bcb4eb64e"						"2050-01-01"	3971	"TWh"	"EN"	302	"World"	"Low-carbon"
"304a289c-7f8e-11e3-bc66-f07bcb4eb64e"						"2007-01-01"	4130	"TWh"	"EN"	302	"World"	"2007 Energy Mis"
	26					"2007-01-01"	4171	"TWh"	"EN"	302	"World"	"CCS retrofit scenario"
"3047ee06-7f8e-11e3-bc66-f07bcb4eb64e"						"2050-01-01"	4856	"TWh"	"EN"	302	"World"	"IEA BLUE Map scenario"
"30501e3c-7f8e-11e3-bc66-f07bcb4eb64e"						"2011-01-01"	5000	"t/y"	"dE"	303	"Mt. Weld, Australia"	
"30501e3c-7f8e-11e3-bc66-f07bcb4eb64e"						"2013-01-01"	5000	"t/y"	"dE"	303	"Steenkampskraal, South Africa"	
"30501e3c-7f8e-11e3-bc66-f07bcb4eb64e"						"2014-01-01"	5000	"t/y"	"dE"	303	"Deep Sands, USA"	
"30501e3c-7f8e-11e3-bc66-f07bcb4eb64e"						"2015-01-01"	5000	"t/y"	"dE"	303	"Deep Sands, USA"	
"30501e3c-7f8e-11e3-bc66-f07bcb4eb64e"						"2014-01-01"	5000	"t/y"	"dE"	303	"Hoidas Lake, Canada"	
"30501e3c-7f8e-11e3-bc66-f07bcb4eb64e"						"2016-01-01"	5000	"t/y"	"dE"	303	"Hoidas Lake, Canada"	
"30501e3c-7f8e-11e3-bc66-f07bcb4eb64e"						"2015-01-01"	5000	"t/y"	"dE"	303	"Thor Lake, Canada"	
"30501e3c-7f8e-11e3-bc66-f07bcb4eb64e"						"2016-01-01"	5000	"t/y"	"dE"	303	"Strange Lake, Canada"	
"30501e3c-7f8e-11e3-bc66-f07bcb4eb64e"						"2016-01-01"	5000	"t/y"	"dE"	303	"Kvanefjeld, Greenland"	
"3049f2aa-7f8e-11e3-bc66-f07bcb4eb64e"						"2007-01-01"	8220	"TWh"	"EN"	302	"World"	"2007 Energy Mis"
	25					"2007-01-01"	8302	"TWh"	"EN"	302	"World"	"CCS retrofit scenario"
"30501e3c-7f8e-11e3-bc66-f07bcb4eb64e"						"2013-01-01"	10000	"t/y"	"dE"	303	"Nolans, Australia"	
"30501e3c-7f8e-11e3-bc66-f07bcb4eb64e"						"2016-01-01"	10000	"t/y"	"dE"	303	"Thor Lake, Canada"	
"30501e3c-7f8e-11e3-bc66-f07bcb4eb64e"						"2012-01-01"	12000	"t/y"	"dE"	303	"Mt. Pass, USA"	
"304cac20-7f8e-11e3-bc66-f07bcb4eb64e"						"2011-01-11"	16200	"kt"	"S"	301	"World"	
"30501e3c-7f8e-11e3-bc66-f07bcb4eb64e"						"2013-01-01"	20000	"t/y"	"dE"	303	"Mt. Weld, Australia"	
"30501e3c-7f8e-11e3-bc66-f07bcb4eb64e"						"2015-01-01"	20000	"t/y"	"dE"	303	"Mt. Pass, USA"	
"30501e3c-7f8e-11e3-bc66-f07bcb4eb64e"						"2018-01-01"	20000	"t/y"	"dE"	303	"Nolans, Australia"	
"30501e3c-7f8e-11e3-bc66-f07bcb4eb64e"						"2013-01-01"	29400	"t"	"S"	303	"Steenkampskraal, South Africa"	
"30501e3c-7f8e-11e3-bc66-f07bcb4eb64e"						"2013-01-01"	29500	"t"	"S"	303	"Steenkampskraal, South Africa"	
"30501e3c-7f8e-11e3-bc66-f07bcb4eb64e"						"2014-01-01"	40000	"t/y"	"S"	303	"Hoidas Lake, Canada"	
"30501e3c-7f8e-11e3-bc66-f07bcb4eb64e"						"2014-01-01"	57000	"t/y"	"S"	303	"Hoidas Lake, Canada"	
"30501e3c-7f8e-11e3-bc66-f07bcb4eb64e"						"2014-01-01"	68395	"t/y"	"S"	303	"Hoidas Lake, Canada"	
"30501e3c-7f8e-11e3-bc66-f07bcb4eb64e"						"2015-01-01"	364000	"t"	"S"	303	"Bear Lodge, USA"	
"30501e3c-7f8e-11e3-bc66-f07bcb4eb64e"						"2015-01-01"	400000	"t"	"S"	303	"Bear Lodge, USA"	
"30501e3c-7f8e-11e3-bc66-f07bcb4eb64e"						"2015-01-01"	548348	"t"	"S"	303	"Bear Lodge, USA"	
"30501e3c-7f8e-11e3-bc66-f07bcb4eb64e"						"2012-01-01"	651480	"t"	"S"	303	"Dubbo, Australia"	
"30501e3c-7f8e-11e3-bc66-f07bcb4eb64e"						"2013-01-01"	848000	"t"	"S"	303	"Nolans, Australia"	
"30501e3c-7f8e-11e3-bc66-f07bcb4eb64e"						"2013-01-01"	850000	"t"	"S"	303	"Nolans, Australia"	
"30501e3c-7f8e-11e3-bc66-f07bcb4eb64e"						"2012-01-01"	945863	"t"	"S"	303	"Zandkopsdrift, South Africa"	
"30501e3c-7f8e-11e3-bc66-f07bcb4eb64e"						"2012-01-01"	1120000	"t"	"S"	303	"Mt. Pass, USA"	
"30501e3c-7f8e-11e3-bc66-f07bcb4eb64e"						"2012-01-01"	1130000	"t"	"S"	303	"Zandkopsdrift, South Africa"	
"30501e3c-7f8e-11e3-bc66-f07bcb4eb64e"						"2015-01-01"	1147000	"t"	"S"	303	"Thor Lake, Canada"	
"30501e3c-7f8e-11e3-bc66-f07bcb4eb64e"						"2016-01-01"	1149378	"t"	"S"	303	"Strange Lake, Canada"	
"30501e3c-7f8e-11e3-bc66-f07bcb4eb64e"						"2011-01-01"	1292000	"t"	"S"	303	"Mt. Weld, Australia"	
"30501e3c-7f8e-11e3-bc66-f07bcb4eb64e"						"2015-01-01"	1300000	"t"	"S"	303	"Thor Lake, Canada"	
"30501e3c-7f8e-11e3-bc66-f07bcb4eb64e"						"2016-01-01"	1335000	"t"	"S"	303	"Strange Lake, Canada"	
"30501e3c-7f8e-11e3-bc66-f07bcb4eb64e"						"2011-01-01"	1413644	"t"	"S"	303	"Mt. Weld, Australia"	
"30501e3c-7f8e-11e3-bc66-f07bcb4eb64e"						"2015-01-01"	1434900	"t"	"S"	303	"Thor Lake, Canada"	
"30501e3c-7f8e-11e3-bc66-f07bcb4eb64e"						"2012-01-01"	1800000	"t"	"S"	303	"Mt. Pass, USA"	
"30501e3c-7f8e-11e3-bc66-f07bcb4eb64e"						"2012-01-01"	2072037	"t"	"S"	303	"Mt. Pass, USA"	
"30501e3c-7f8e-11e3-bc66-f07bcb4eb64e"						"2016-01-01"	4890000	"t"	"S"	303	"Kvanefjeld, Greenland"	
"30501e3c-7f8e-11e3-bc66-f07bcb4eb64e"						"2016-01-01"	4899400	"t"	"S"	303	"Kvanefjeld, Greenland"	
"30501e3c-7f8e-11e3-bc66-f07bcb4eb64e"						"2016-01-01"	4910000	"t"	"S"	303	"Kvanefjeld, Greenland"	
